datetime,gazeX,gazeY,blink
20210601T125952.7623291,0.021,0.015,0
20210601T125952.8584918,0.021,0.015,0
20210601T125952.9224832,0.008,0.004,0
20210601T125952.9865113,0.008,0.004,0
20210601T125953.0825792,-0.007,-0.007,0
20210601T125953.1146061,-0.007,-0.007,0
20210601T125953.1943334,-0.014,-0.008,0
20210601T125953.2263110,-0.014,-0.008,0
20210601T125953.2904789,-0.023,0.016,0
20210601T125953.3225486,-0.023,0.016,0
20210601T125953.3865917,-0.028,-0.031,0
20210601T125953.4185695,-0.028,-0.031,0
20210601T125953.4824829,-0.002,-0.03,0
20210601T125953.5145005,-0.002,-0.03,0
20210601T125953.5943367,0.016,-0.029,0
20210601T125953.6263265,0.016,-0.029,0
20210601T125953.6584864,0.012,-0.031,0
20210601T125953.7225012,0.012,-0.031,0
20210601T125953.7544650,0.001,-0.04,0
20210601T125953.8825258,0.001,-0.04,0
20210601T125953.9465082,-0.026,-0.015,0
20210601T125954.0263269,-0.026,-0.015,0
20210601T125954.0583335,-0.014,-0.025,0
20210601T125954.1545599,-0.014,-0.025,0
20210601T125954.2184371,-0.025,-0.021,0
20210601T125954.2504496,-0.025,-0.021,0
20210601T125954.2824313,-0.006,-0.007,0
20210601T125954.3784474,-0.006,-0.007,0
20210601T125954.4583068,-0.021,-0.009,0
20210601T125954.4902625,-0.021,-0.009,0
20210601T125954.5864012,-0.004,-0.03,0
20210601T125954.6504304,-0.004,-0.03,0
20210601T125954.7466334,-0.018,-0.019,0
20210601T125954.7785698,-0.018,-0.019,0
20210601T125954.8583131,-0.011,-0.039,0
20210601T125954.9545251,-0.011,-0.039,0
20210601T125954.9865442,-0.02,-0.035,0
20210601T125955.0505035,-0.02,-0.035,0
20210601T125955.0827472,-0.034,-0.038,0
20210601T125955.1145053,-0.034,-0.038,0
20210601T125955.2903441,-0.007,-0.011,0
20210601T125955.3544587,-0.007,-0.011,0
20210601T125955.4504046,0.041,-0.027,0
20210601T125955.5143887,0.041,-0.027,0
20210601T125955.6109004,0.057,-0.01,0
20210601T125955.6426600,0.057,-0.01,0
20210601T125955.6902743,0.05,-0.003,0
20210601T125955.7864445,0.05,-0.003,0
20210601T125955.8184968,0.038,-0.042,0
20210601T125955.9145111,0.038,-0.042,0
20210601T125955.9464193,0.044,-0.035,0
20210601T125956.0425387,0.044,-0.035,0
20210601T125956.0745074,0.01,-0.013,0
20210601T125956.1543880,0.028,-0.01,0
20210601T125956.1863302,0.028,-0.01,0
20210601T125956.2825444,0.022,-0.031,0
20210601T125956.3144554,0.022,-0.031,0
20210601T125956.4104367,0.018,-0.006,0
20210601T125956.4746449,0.018,-0.006,0
20210601T125956.5064523,0.021,-0.033,0
20210601T125956.5862923,0.021,-0.033,0
20210601T125956.6824661,0.019,0,0
20210601T125956.7784544,0.019,0,0
20210601T125956.8424878,0.012,-0.009,0
20210601T125956.8744751,0.012,-0.009,0
20210601T125956.9863358,0.004,0.005,0
20210601T125957.0825762,0.004,0.005,0
20210601T125957.1784637,-0.007,-0.018,0
20210601T125957.2745480,-0.007,-0.018,0
20210601T125957.3862959,-0.018,-0.014,0
20210601T125957.4183036,-0.018,-0.014,0
20210601T125957.4824443,-0.003,0.006,0
20210601T125957.5464073,-0.003,0.006,0
20210601T125957.5784054,0.012,-0.006,0
20210601T125957.6745109,0.012,-0.006,0
20210601T125957.7704884,0.008,-0.009,0
20210601T125957.8182998,0.008,-0.009,0
20210601T125957.8822946,-0.013,-0.013,0
20210601T125957.9785928,-0.013,-0.013,0
20210601T125958.0744986,0.005,-0.01,0
20210601T125958.1385415,0.005,-0.01,0
20210601T125958.2025463,-0.012,0.001,0
20210601T125958.2823463,-0.012,0.001,0
20210601T125958.3143632,0.061,-0.014,0
20210601T125958.4105113,0.061,-0.014,0
20210601T125958.4745250,0.026,-0.01,0
20210601T125958.5065472,0.026,-0.01,0
20210601T125958.5705279,0.042,0.001,0
20210601T125958.6345415,0.042,0.001,0
20210601T125958.7143306,0.022,-0.018,0
20210601T125958.7784801,0.022,-0.018,0
20210601T125958.8105130,0.017,-0.01,0
20210601T125958.8426256,0.017,-0.01,0
20210601T125958.9705944,0.025,0.013,0
20210601T125959.0025198,0.025,0.013,0
20210601T125959.1143794,-0.004,-0.024,0
20210601T125959.1786033,-0.004,-0.024,0
20210601T125959.2424960,-0.009,0.008,1
20210601T125959.3385199,-0.009,0.008,1
20210601T125959.4345282,-0.005,0.004,0
20210601T125959.5463553,-0.005,0.004,0
20210601T125959.5783242,-0,0.021,0
20210601T125959.7066464,-0,0.021,0
20210601T125959.7385524,-0,0.01,0
