datetime,gazeX,gazeY,blink
20210601T145430.5503957,0.013,0.41,0
20210601T145430.5822185,0.013,0.41,0
20210601T145430.6939962,0.022,0.401,1
20210601T145430.7581846,0.022,0.401,1
20210601T145430.8220042,0.027,0.412,1
20210601T145430.8860722,0.027,0.412,1
20210601T145430.9499998,0.035,0.419,0
20210601T145430.9820208,0.035,0.419,0
20210601T145431.0618246,0.03,0.41,1
20210601T145431.1259702,0.03,0.41,1
20210601T145431.1901515,0.016,0.407,0
20210601T145431.2539512,0.016,0.407,0
20210601T145431.3180577,0.002,0.409,1
20210601T145431.3820433,0.002,0.409,1
20210601T145431.4140219,0.005,0.407,0
20210601T145431.5258746,0.005,0.407,0
20210601T145431.5579760,0.007,0.412,0
20210601T145431.6860481,0.007,0.412,0
20210601T145431.7179902,-0.025,0.399,0
20210601T145431.8140923,-0.025,0.399,0
20210601T145431.8460472,-0.031,0.4,0
20210601T145431.9258402,-0.031,0.4,0
20210601T145431.9899435,-0.05,0.388,0
20210601T145432.0539371,-0.05,0.388,0
20210601T145432.1500687,-0.047,0.385,0
20210601T145432.2140802,-0.047,0.385,0
20210601T145432.2460895,-0.044,0.381,0
20210601T145432.3258768,-0.044,0.381,0
20210601T145432.3900148,-0.052,0.387,0
20210601T145432.4220529,-0.052,0.387,0
20210601T145432.4540956,-0.049,0.388,0
20210601T145432.4860626,-0.049,0.388,0
20210601T145432.6461364,-0.056,0.38,0
20210601T145432.7258893,-0.056,0.38,0
20210601T145432.7578890,-0.051,0.387,0
20210601T145432.8860070,-0.051,0.387,0
20210601T145432.9179837,-0.063,0.376,0
20210601T145433.0139410,-0.064,0.385,0
20210601T145433.0780136,-0.064,0.385,0
20210601T145433.1578666,-0.069,0.383,0
20210601T145433.2218403,-0.069,0.383,0
20210601T145433.2540266,-0.058,0.39,0
20210601T145433.3501328,-0.058,0.39,0
20210601T145433.3820409,-0.063,0.386,0
20210601T145433.4461918,-0.063,0.386,0
20210601T145433.4780400,-0.073,0.373,0
20210601T145433.5100587,-0.073,0.373,0
20210601T145433.6218671,-0.073,0.385,0
20210601T145433.6538455,-0.073,0.385,0
20210601T145433.6859742,-0.066,0.378,0
20210601T145433.8140334,-0.066,0.378,0
20210601T145433.8463948,-0.057,0.381,0
20210601T145433.9100693,-0.057,0.381,0
20210601T145434.0218686,-0.066,0.39,0
20210601T145434.0861142,-0.066,0.39,0
20210601T145434.1179820,-0.069,0.385,0
20210601T145434.1820182,-0.069,0.385,0
20210601T145434.3099726,-0.081,0.368,0
20210601T145434.3419716,-0.081,0.368,0
20210601T145434.3741031,0.015,0.426,1
20210601T145434.4538313,0.015,0.426,1
20210601T145434.5499733,0.105,0.399,0
20210601T145434.6140194,0.105,0.399,0
20210601T145434.6461173,0.128,0.398,0
20210601T145434.7100548,0.128,0.398,0
20210601T145434.7740708,0.127,0.41,0
20210601T145434.8538667,0.127,0.41,0
20210601T145434.8858767,0.121,0.401,0
20210601T145434.9179196,0.121,0.401,0
20210601T145434.9820688,0.071,0.417,0
20210601T145435.0461496,0.071,0.417,0
20210601T145435.0780947,0.084,0.4,0
20210601T145435.1421320,0.084,0.4,0
20210601T145435.2858838,0.095,0.411,0
20210601T145435.3499228,0.095,0.411,0
20210601T145435.4140454,0.09,0.41,0
20210601T145435.4461735,0.09,0.41,0
20210601T145435.4780715,0.042,0.426,0
20210601T145435.5420916,0.042,0.426,0
20210601T145435.5740900,0.103,0.423,0
20210601T145435.6701503,0.103,0.423,0
20210601T145435.7819889,0.09,0.413,0
20210601T145435.8463601,0.09,0.413,0
20210601T145435.8781084,0.099,0.414,0
20210601T145435.9420437,0.099,0.414,0
20210601T145435.9740780,0.052,0.43,0
20210601T145436.0061319,0.052,0.43,0
20210601T145436.1178630,0.056,0.432,0
20210601T145436.1818678,0.056,0.432,0
20210601T145436.2459958,0.038,0.428,0
20210601T145436.3102024,0.038,0.428,0
20210601T145436.3740316,0.062,0.426,0
20210601T145436.4380111,0.062,0.426,0
20210601T145436.5020141,0.062,0.418,0
20210601T145436.5818426,0.062,0.418,0
20210601T145436.6138642,0.077,0.404,0
20210601T145436.6780850,0.077,0.404,0
20210601T145436.7740758,0.086,0.416,0
20210601T145436.8381439,0.08,0.421,0
20210601T145436.8699858,0.08,0.421,0
20210601T145436.9021738,0.097,0.416,0
20210601T145436.9341188,0.097,0.416,0
20210601T145437.0139120,0.092,0.406,0
20210601T145437.0459221,0.092,0.406,0
20210601T145437.1421219,0.039,0.431,0
20210601T145437.2061931,0.039,0.431,0
20210601T145437.3020005,0.026,0.419,0
20210601T145437.3660527,0.026,0.419,0
20210601T145437.4138560,0.007,0.422,0
20210601T145437.4780370,0.007,0.422,0
20210601T145437.5100452,0.016,0.409,0
20210601T145437.6061040,0.016,0.409,0
20210601T145437.6701802,-0.007,0.419,0
20210601T145437.7021552,-0.007,0.419,0
20210601T145437.7660851,-0.004,0.419,0
20210601T145437.8459102,-0.004,0.419,0
20210601T145437.8779161,-0.015,0.412,0
20210601T145437.9105584,-0.015,0.412,0
20210601T145438.0060938,-0.007,0.403,0
20210601T145438.1022383,-0.007,0.403,0
20210601T145438.1340889,-0.047,0.394,0
20210601T145438.1981625,-0.047,0.394,0
20210601T145438.2779249,-0.04,0.403,0
20210601T145438.3099423,-0.04,0.403,0
20210601T145438.4061561,-0.049,0.4,0
20210601T145438.4381198,-0.049,0.4,0
20210601T145438.5340979,-0.064,0.405,0
20210601T145438.5660872,-0.064,0.405,0
20210601T145438.6778959,-0.079,0.386,0
20210601T145438.7099188,-0.079,0.386,0
20210601T145438.7419244,-0.062,0.404,0
20210601T145438.8380697,-0.062,0.404,0
20210601T145438.9020812,-0.093,0.405,0
20210601T145438.9662126,-0.093,0.405,0
20210601T145439.1098697,0.093,0.424,0
20210601T145439.1419146,0.093,0.424,0
20210601T145439.1740797,0.115,0.404,0
20210601T145439.2701680,0.115,0.404,0
20210601T145439.3340941,0.124,0.412,0
20210601T145439.4300701,0.124,0.412,0
20210601T145439.4621602,0.087,0.413,0
20210601T145439.5738851,0.087,0.413,0
20210601T145439.6700458,0.08,0.412,0
20210601T145439.7340887,0.08,0.412,0
20210601T145439.8300920,0.044,0.417,0
20210601T145439.8940690,0.044,0.417,0
20210601T145439.9739193,0.062,0.413,0
20210601T145440.0381315,0.062,0.413,0
20210601T145440.0701246,0.04,0.408,0
20210601T145440.2301655,0.04,0.408,0
20210601T145440.2940530,0.03,0.419,0
20210601T145440.3738789,0.03,0.419,0
20210601T145440.4379156,-0.013,0.407,0
20210601T145440.5020334,-0.013,0.407,0
20210601T145440.5661448,-0.017,0.424,0
20210601T145440.6300982,-0.017,0.424,0
20210601T145440.6940534,-0.001,0.427,0
20210601T145440.8058956,-0.001,0.427,0
20210601T145440.8394220,-0.028,0.41,0
20210601T145440.9020066,-0.025,0.411,0
20210601T145440.9661002,-0.025,0.411,0
20210601T145441.0300554,-0.038,0.409,0
20210601T145441.1260665,-0.038,0.409,0
20210601T145441.1580654,-0.041,0.408,0
20210601T145441.2378920,-0.041,0.408,0
20210601T145441.3020135,-0.051,0.4,0
20210601T145441.3662697,-0.051,0.4,0
20210601T145441.4622739,-0.065,0.403,0
20210601T145441.5261427,-0.065,0.403,0
20210601T145441.5582250,-0.081,0.402,0
20210601T145441.6699136,-0.081,0.402,0
20210601T145441.7340168,-0.076,0.39,0
20210601T145441.7660166,-0.076,0.39,0
20210601T145441.8300132,-0.072,0.391,0
20210601T145441.8940595,-0.072,0.391,0
